N	real_index	SN
100	3060	-0.513182
100	3061	-0.904397
100	3062	3.89062
100	3063	0.0105546
100	3064	0.951416
100	3065	0.0499869
100	3066	-0.166508
100	3067	-1.67778
100	3068	-1.42895
100	3069	3.11789
100	3070	0.02629
100	3071	5.43575
100	3072	-1.67844
100	3073	-0.534024
100	3074	-1.11235
100	3075	1.32913
100	3076	0.0246198
100	3077	-0.762592
100	3078	-0.327963
100	3079	-1.03966
100	3080	0.822506
100	3081	0.868677
100	3082	0.423053
100	3083	2.56955
100	3084	-2.64802
100	3085	8.50173
100	3086	-0.998456
100	3087	2.30724
100	3088	0.685029
100	3089	0.305198
100	3090	-6.85537
100	3091	-1.00496
100	3092	0.832467
100	3093	3.44943
100	3094	-2.90423
100	3095	-0.588041
100	3096	-0.633217
100	3097	4.46685
100	3098	0.601553
100	3099	-3.1413
100	3100	-1.36877
100	3101	-33.074
100	3102	-5.20606
100	3103	27.8553
100	3104	-0.740701
100	3105	-0.82558
100	3106	3.47027
100	3107	-7.34396
100	3108	3.54377
100	3109	4.70304
100	3110	13.4299
100	3111	0.194293
100	3112	1.11978
100	3113	2.57644
100	3114	-0.358245
100	3115	1.15057
100	3116	2.02749
100	3117	0.202781
100	3118	0.160603
100	3119	-3.25785
100	3120	0.296683
100	3121	7.42701
100	3122	0.00727129
100	3123	2.59741
100	3124	-0.257743
100	3125	1.03734
100	3126	1.17083
100	3127	-6.58672
100	3128	-25.2566
100	3129	1.48724
100	3130	-1.42086
100	3131	0.362519
100	3132	0.122848
100	3133	0.000161475
100	3134	-0.571021
100	3135	-2.85329
100	3136	-14.2034
100	3137	4.03533
100	3138	0.24732
100	3139	0.391535
100	3140	1.73875
100	3141	0.92749
100	3142	-0.859236
100	3143	-0.46597
100	3144	15.5613
100	3145	2.42342
100	3146	1.56013
100	3147	0.0304561
100	3148	-0.536659
100	3149	0.7698
100	3150	1.43272
100	3151	0.370258
100	3152	-49.4013
100	3153	-0.279646
100	3154	5.82002
100	3155	18.1051
100	3156	0.492475
100	3157	1.36182
100	3158	-2.13265
100	3159	0.380443
100	3160	-1.52481
100	3161	-0.8152
100	3162	-15.3719
100	3163	1.5975
100	3164	0.0095355
100	3165	0.938846
100	3166	-0.822748
100	3167	1.63414
100	3168	-0.54725
100	3169	-1.10255
100	3170	-0.0971645
100	3171	-0.786413
100	3172	0.756078
100	3173	-0.613753
100	3174	-1.25812
100	3175	-0.259349
100	3176	-0.437004
100	3177	-2.17277
100	3178	-0.434762
100	3179	-0.367977
100	3180	-5.60508
100	3181	-0.236743
100	3182	1.95735
100	3183	-1.77349
100	3184	0.802418
100	3185	-1.43167
100	3186	2.11394
100	3187	-15.1113
100	3188	-0.317205
100	3189	3.69292
100	3190	1.68296
100	3191	-4.13017
100	3192	0.830822
100	3193	0.403581
100	3194	-2.75674
100	3195	1.6691
100	3196	1.89674
100	3197	1.8345
100	3198	2.5746
100	3199	0.660187
100	3200	-0.0268075
100	3201	-0.793115
100	3202	1.37126
100	3203	-3.95673
100	3204	-7.94852
100	3205	-1.16369
100	3206	-0.224276
100	3207	4.76342
100	3208	-3.61601
100	3209	1.70592
100	3210	101.075
100	3211	-1.20776
100	3212	-1.63231
100	3213	-0.550597
100	3214	3.00044
100	3215	0.65969
100	3216	0.132039
100	3217	0.709692
100	3218	-5.70543
100	3219	1.53608
100	3220	0.363633
100	3221	-0.25738
100	3222	-15.0919
100	3223	-0.000296158
100	3224	5.69882
100	3225	22.2505
100	3226	-0.204137
100	3227	-1.24607
100	3228	0.890186
100	3229	-0.0388844
100	3230	1.86544
100	3231	1.14016
100	3232	23.5459
100	3233	2.2591
100	3234	-19.0248
100	3235	-0.271742
100	3236	12.7174
100	3237	-1.97362
100	3238	-0.685257
100	3239	1.00224
100	3240	-0.00579484
100	3241	1.31183
100	3242	-1.2699
100	3243	-2.04658
100	3244	-4.34493
100	3245	-0.207623
100	3246	-0.0533758
100	3247	-0.479141
100	3248	-43.8729
100	3249	-0.483212
100	3250	-2.78722
100	3251	0.977758
100	3252	-58.2656
100	3253	-0.495509
100	3254	-34.4016
100	3255	0.88037
100	3256	1.22603
100	3257	-0.247989
100	3258	1.15279
100	3259	-0.505722
100	3260	-0.0883189
100	3261	0.562301
100	3262	-2.20433
100	3263	-1.03367
100	3264	-0.873345
100	3265	-4.26736
100	3266	0.260283
100	3267	0.499421
100	3268	0.264212
100	3269	-1.70632
100	3270	-0.814143
100	3271	0.590743
100	3272	-1.11904
100	3273	1.17914
100	3274	0.156471
100	3275	-4.17925
100	3276	5.08426
100	3277	0.877131
100	3278	-1.45207
100	3279	1.40683
100	3280	-4.56046
100	3281	1.53876
100	3282	-0.514034
100	3283	125.463
100	3284	0.905607
100	3285	1.02323
100	3286	40.3415
100	3287	1.33405
100	3288	0.787431
100	3289	3.58134
100	3290	-3.3293
100	3291	-0.455576
100	3292	-1.15948
100	3293	-0.584876
100	3294	1.11297
100	3295	-62.8717
100	3296	-0.0437497
100	3297	-13.7036
100	3298	-5.37729
100	3299	1.59426
100	3300	16.0681
100	3301	0.915273
100	3302	-0.284084
100	3303	-3.5972
100	3304	-1.11321
100	3305	-2.58776
100	3306	-2.16709
100	3307	0.90288
100	3308	2.08354
100	3309	-3.45175
100	3310	0.652124
100	3311	2.22662
100	3312	-0.645321
100	3313	-1.34822
100	3314	-179.265
100	3315	2.48723
100	3316	-1.05239
100	3317	0.637732
100	3318	1.61403
100	3319	0.113997
100	3320	-1.85995
100	3321	-8.83347
100	3322	2.25986
100	3323	-4.85436
100	3324	0.0231879
100	3325	-1.70765
100	3326	0.739237
100	3327	24.6962
100	3328	4.02801
100	3329	0.534637
100	3330	0.432139
100	3331	-1.27857
100	3332	3.41315
100	3333	0.901919
100	3334	0.342377
100	3335	-4.29472
100	3336	2.60045
100	3337	-0.0526291
100	3338	-2.04133
100	3339	-0.298103
100	3340	0.278192
100	3341	-2.22921
100	3342	-1.06602
100	3343	-75.3153
100	3344	6.91189
100	3345	4.62699
100	3346	0.169353
100	3347	-2.50272
100	3348	-4.74683
100	3349	1.46686
100	3350	-8.71323
100	3351	0.213576
100	3352	-0.861319
100	3353	-0.190875
100	3354	1.2221
100	3355	6.49803
100	3356	0.321741
100	3357	-0.575171
100	3358	1.69613
100	3359	-0.662787
100	3360	1.84093
100	3361	1.48385
100	3362	-1.77677
100	3363	1.49928
100	3364	0.688882
100	3365	-0.973347
100	3366	-0.252612
100	3367	-0.937764
100	3368	0.392869
100	3369	0.618188
100	3370	1.54495
100	3371	-0.00956219
100	3372	-4677.19
100	3373	-0.442378
100	3374	1.73665
100	3375	-2.42896
100	3376	0.477552
100	3377	-7.33421
100	3378	1.20371
100	3379	-0.558612
100	3380	-14.4428
100	3381	-1.08266
100	3382	0.077982
100	3383	-5.84355
100	3384	0.295841
100	3385	-0.451034
100	3386	58.0194
100	3387	-0.875513
100	3388	-1.15181
100	3389	1.67357
100	3390	-1.45602
100	3391	1.06948
100	3392	-1.13298
100	3393	1.59531
100	3394	0.122112
100	3395	-1.5045
100	3396	-0.559035
100	3397	-0.686536
100	3398	-0.138232
100	3399	0.207292
100	3400	-0.0828199
100	3401	0.403959
100	3402	-5.26588
100	3403	-1.77444
100	3404	-1.69885
100	3405	-0.728877
100	3406	-0.0109792
100	3407	-0.864064
100	3408	-0.137575
100	3409	0.0559908
100	3410	0.421873
100	3411	1.53304
100	3412	1.2946
100	3413	0.314924
100	3414	-4.92061
100	3415	-1.53974
100	3416	-0.675732
100	3417	-2.03145
100	3418	0.197197
100	3419	-2.79842
100	3420	-1.53802
100	3421	-0.373682
100	3422	-0.727176
100	3423	0.532252
100	3424	-0.635653
100	3425	0.503963
100	3426	0.115731
100	3427	-0.127268
100	3428	0.299735
100	3429	0.0555331
100	3430	17.2031
100	3431	-0.0425095
100	3432	0.233775
100	3433	-6.51013
100	3434	-222.889
100	3435	-1.23508
100	3436	-4.64062
100	3437	3.77324
100	3438	-4.83367
100	3439	-0.211757
100	3440	1.52601
100	3441	-0.899125
100	3442	-0.0725361
100	3443	2.95162
100	3444	1.58725
100	3445	-7.30821
100	3446	0.414483
100	3447	2.39447
100	3448	-0.319993
100	3449	-5.17165
100	3450	-2.16353
100	3451	-0.251224
100	3452	-1.84234
100	3453	0.169815
100	3454	0.828919
100	3455	0.960663
100	3456	2.22375
100	3457	-2.97595
100	3458	3.77367
100	3459	16.0875
100	3460	-4.71758
100	3461	1.83141
100	3462	1.57727
100	3463	-2.25109
100	3464	-0.344884
100	3465	-1.64285
100	3466	0.345292
100	3467	-10.3524
100	3468	5.22836
100	3469	-0.279986
100	3470	0.916601
100	3471	77.4327
100	3472	-1.87849
100	3473	-16.6943
100	3474	0.0374138
100	3475	2.53116
100	3476	-4.01499
100	3477	4.52818
100	3478	8.8933
100	3479	5.57224
100	3480	-7.54973
100	3481	0.0365451
100	3482	-0.127083
100	3483	2.21382
100	3484	2.94414
100	3485	-1.23715
100	3486	2.09747
100	3487	0.990218
100	3488	-0.901685
100	3489	0.763796
100	3490	0.159253
100	3491	0.173541
100	3492	-1.18059
100	3493	0.343142
100	3494	-0.0181034
100	3495	1.81873
100	3496	-13.1382
100	3497	0.315463
100	3498	-1.00654
100	3499	-4.1133
100	3500	-548.13
100	3501	0.0937638
100	3502	-0.227715
100	3503	8.13737
100	3504	2.2753
100	3505	0.246316
100	3506	-0.0622014
100	3507	0.650408
100	3508	-7.86482
100	3509	-0.493385
100	3510	0.469418
100	3511	0.46918
100	3512	-0.0509977
100	3513	-0.755083
100	3514	-1.14778
100	3515	-1.29914
100	3516	1.3879
100	3517	-8.69655
100	3518	-10.1717
100	3519	-1.17309
100	3520	1.21234
100	3521	4.10003
100	3522	0.34213
100	3523	-1.57096
100	3524	2.27149
100	3525	-7.62317
100	3526	-0.249262
100	3527	0.722253
100	3528	1.78767
100	3529	2.07973
100	3530	3.34115
100	3531	-1.2
100	3532	104.336
100	3533	0.667519
100	3534	0.433018
100	3535	-8.02656
100	3536	-1.4323
100	3537	0.145444
100	3538	3.19834
100	3539	3.45541
100	3540	1.19755
100	3541	-2.98373
100	3542	-0.404191
100	3543	0.789175
100	3544	0.226452
100	3545	-1.91667
100	3546	0.534434
100	3547	-2.10359
100	3548	-0.334798
100	3549	3.03551
100	3550	-0.32507
100	3551	-1.02872
100	3552	-0.309469
100	3553	0.234985
100	3554	-1.29663
100	3555	-1.70255
100	3556	-1.10955
100	3557	0.842216
100	3558	1.09511
100	3559	-2.38546
100	3560	11.0803
100	3561	2.19057
100	3562	1.66283
100	3563	-2.34014
100	3564	1.1063
100	3565	1.10281
100	3566	20.7377
100	3567	-0.31532
100	3568	0.771759
100	3569	0.746901
100	3570	0.870651
100	3571	0.381542
100	3572	-0.712134
100	3573	1.60947
100	3574	0.40911
100	3575	-4.72638
100	3576	-0.314788
100	3577	-0.256616
100	3578	-0.1576
100	3579	-0.0579752
100	3580	3.11557
100	3581	0.23827
100	3582	-1.10802
100	3583	9.85244
100	3584	4.26275
100	3585	44.5237
100	3586	-0.104795
100	3587	-0.496415
100	3588	-1.57348
100	3589	0.280591
100	3590	0.798488
100	3591	1.46199
100	3592	0.425431
100	3593	0.545755
100	3594	-1.10387
100	3595	-0.46273
100	3596	0.519643
100	3597	0.0043556
100	3598	-0.167665
100	3599	0.624614
100	3600	-18.2609
100	3601	-2.27499
100	3602	1.95533
100	3603	-2.22632
100	3604	-0.556203
100	3605	-1.38629
100	3606	-2.60876
100	3607	0.0974958
100	3608	0.833238
100	3609	-81.1242
100	3610	-1.18441
100	3611	-3.5145
100	3612	0.587674
100	3613	-0.250768
100	3614	-0.231665
100	3615	-6.45374
100	3616	4.48038
100	3617	-1.11759
100	3618	-0.895263
100	3619	5.5623
100	3620	-2.80558
100	3621	1.38191
100	3622	-0.767343
100	3623	-1.26536
100	3624	2.08804
100	3625	-0.112535
100	3626	-0.284543
100	3627	-0.264393
100	3628	-0.968445
100	3629	2.75368
100	3630	-6.82326
100	3631	-3.97919
100	3632	-0.813599
100	3633	-1.39091
100	3634	-1.04192
100	3635	-0.0771494
100	3636	5.69305
100	3637	1.91724
100	3638	-0.0989548
100	3639	-0.26266
100	3640	-8.58097
100	3641	-0.138467
100	3642	9.62371
100	3643	2.09374
100	3644	-1.28271
100	3645	1.20538
100	3646	-2.42743
100	3647	2.84406
100	3648	2.3016
100	3649	-3.6473
100	3650	3.71689
100	3651	-1.30148
100	3652	1.1571
100	3653	-1.92105
100	3654	6.88476
100	3655	-0.542623
100	3656	0.857593
100	3657	-5.09426
100	3658	0.0855894
100	3659	4.38751
100	3660	-0.756219
100	3661	0.988072
100	3662	-0.956555
100	3663	-1.47206
100	3664	-3.4961
100	3665	-5.48708
100	3666	-1.97997
100	3667	0.174503
100	3668	-0.338176
100	3669	-3.5351
100	3670	0.816166
100	3671	1.20293
100	3672	-0.219923
100	3673	-5.60999
100	3674	-2.29284
100	3675	-1.69719
100	3676	-0.143458
100	3677	50.1053
100	3678	0.6694
100	3679	-0.524639
100	3680	0.15366
100	3681	1.74486
100	3682	-0.242851
100	3683	-1.11132
100	3684	36.7114
100	3685	-2.60349
100	3686	-1.33491
100	3687	0.110371
100	3688	-0.150363
100	3689	0.369918
100	3690	-1.1641
100	3691	-0.300752
100	3692	1.07104
100	3693	2.10266
100	3694	-7.24467
100	3695	-27.0835
100	3696	4.64378
100	3697	2.97125
100	3698	0.307555
100	3699	2.26755
100	3700	0.0404426
100	3701	-3.24593
100	3702	0.0366117
100	3703	0.972236
100	3704	0.55712
100	3705	3.96679
100	3706	0.436684
100	3707	-3.30114
100	3708	1.74668
100	3709	-0.686124
100	3710	0.901122
100	3711	-0.589857
100	3712	7.95529
100	3713	-0.755638
100	3714	-0.934922
100	3715	0.246275
100	3716	-116.008
100	3717	-0.104061
100	3718	0.691612
100	3719	2.5216
100	3720	-0.18995
100	3721	-0.0278509
100	3722	0.237441
100	3723	2.97057
100	3724	2.74231
100	3725	-1.05749
100	3726	-0.941877
100	3727	1.86266
100	3728	0.0334561
100	3729	-0.919139
100	3730	-1.53651
100	3731	4.446
100	3732	-0.787088
100	3733	20.7545
100	3734	-1.0584
100	3735	0.837519
100	3736	0.749842
100	3737	-1.08536
100	3738	-1.208
100	3739	-1.57516
100	3740	1.27319
100	3741	-0.684633
100	3742	4.87889
100	3743	-1.32166
100	3744	-5.42024
100	3745	-1.07575
100	3746	-1.3823
100	3747	1.17405
100	3748	0.700917
100	3749	0.775968
100	3750	0.698886
100	3751	-0.817694
100	3752	16.4414
100	3753	0.25331
100	3754	-1.18725
100	3755	0.0224295
100	3756	0.766299
100	3757	-0.615621
100	3758	1.46745
100	3759	-1.56069
100	3760	1.43825
100	3761	1.71512
100	3762	-7.04912
100	3763	87.0312
100	3764	-2.04222
100	3765	-11.3254
100	3766	0.423956
100	3767	-0.373372
100	3768	-0.194553
100	3769	-0.145729
100	3770	0.282411
100	3771	0.0589071
100	3772	-0.86508
100	3773	0.182449
100	3774	1.08604
100	3775	0.0685749
100	3776	1.77111
100	3777	-1.94575
100	3778	-0.849154
100	3779	0.538052
100	3780	-0.820275
100	3781	-1.80023
100	3782	0.05187
100	3783	1.42925
100	3784	2.19025
100	3785	-0.552944
100	3786	-0.927302
100	3787	-1.33859
100	3788	0.551707
100	3789	0.223646
100	3790	1.14011
100	3791	-1.51885
100	3792	-0.809919
100	3793	-3.1262
100	3794	-0.238833
100	3795	0.14848
100	3796	0.696002
100	3797	-0.148787
100	3798	0.90399
100	3799	196.209
100	3800	0.552682
100	3801	0.301985
100	3802	1.14857
100	3803	-3.34192
100	3804	-0.809483
100	3805	2.96423
100	3806	8.98783
100	3807	0.370355
100	3808	0.418093
100	3809	0.937037
100	3810	0.0554322
100	3811	-1.3822
100	3812	0.204578
100	3813	-3.5533
100	3814	2.75255
100	3815	6.59219
100	3816	-2.32819
100	3817	-2.81537
100	3818	-9.58352
100	3819	0.3496
100	3820	-0.420263
100	3821	-0.323789
100	3822	4.21891
100	3823	-0.656962
100	3824	-0.976222
100	3825	2.90914
100	3826	-2.42886
100	3827	-0.186173
100	3828	12.0735
100	3829	-2.2814
100	3830	-0.790034
100	3831	0.589291
100	3832	0.177197
100	3833	-0.407985
100	3834	-0.331556
100	3835	3.17674
100	3836	-11.8084
100	3837	0.97139
100	3838	-9.21826
100	3839	-0.0457983
100	3840	-0.962691
100	3841	0.824745
100	3842	-1.14007
100	3843	-1.41181
100	3844	0.658009
100	3845	2.02222
100	3846	-0.42313
100	3847	-0.324295
100	3848	-0.254322
100	3849	0.52632
100	3850	-2.14788
100	3851	1.33431
100	3852	1.09252
100	3853	1.3613
100	3854	-0.561241
100	3855	-0.951635
100	3856	0.312676
100	3857	-1.87473
100	3858	-0.857025
100	3859	-0.865388
100	3860	0.897099
100	3861	-18.6997
100	3862	-27.5986
100	3863	0.306866
100	3864	6.48505
100	3865	0.82243
100	3866	-0.21596
100	3867	-0.47112
100	3868	0.978038
100	3869	0.717287
100	3870	0.138456
100	3871	1.27372
100	3872	20.1986
100	3873	1.10601
100	3874	-2.11955
100	3875	-0.0782232
100	3876	-0.7991
100	3877	-0.0124189
100	3878	-31.0398
100	3879	1.61694
100	3880	-1.40721
100	3881	-0.0739381
100	3882	2.15727
100	3883	2.89379
100	3884	-0.531702
100	3885	0.0782027
100	3886	0.429081
100	3887	-10.0824
100	3888	0.700614
100	3889	2.77195
100	3890	2.03024
100	3891	6.43616
100	3892	-1.15984
100	3893	0.0529527
100	3894	-2.21175
100	3895	1.54173
100	3896	-1.37226
100	3897	-1.12191
100	3898	0.213212
100	3899	0.819133
100	3900	0.470854
100	3901	-0.312164
100	3902	-0.377658
100	3903	0.562152
100	3904	0.826492
100	3905	0.281025
100	3906	-2.28372
100	3907	-5.67441
100	3908	1.70134
100	3909	3.21076
100	3910	0.401106
100	3911	1.00334
100	3912	-0.459571
100	3913	0.405586
100	3914	0.476356
100	3915	-3.99027
100	3916	-17.6954
100	3917	0.350028
100	3918	-1.26998
100	3919	-0.234886
100	3920	-16.1605
100	3921	-1.82997
100	3922	-0.827326
100	3923	-0.0412275
100	3924	-1.28894
100	3925	0.473472
100	3926	110.295
100	3927	-0.0942876
100	3928	-3.66955
100	3929	0.331705
100	3930	-1.5532
100	3931	5.20926
100	3932	-1.23544
100	3933	0.108272
100	3934	0.00629397
100	3935	-0.544291
100	3936	0.777124
100	3937	1.96705
100	3938	0.739521
100	3939	2.36495
100	3940	7.00826
100	3941	-2.15309
100	3942	-6.65796
100	3943	-0.554121
100	3944	-1.65721
100	3945	0.289679
100	3946	-0.0106263
100	3947	-0.171854
100	3948	-1.53898
100	3949	0.518002
100	3950	0.333187
100	3951	-0.680734
100	3952	0.483251
100	3953	1.97884
100	3954	-0.329383
100	3955	0.16974
100	3956	0.602355
100	3957	-0.716114
100	3958	-0.711499
100	3959	1.943
100	3960	-1.19061
100	3961	-1.33222
100	3962	-0.160718
100	3963	-0.732199
100	3964	4.31088
100	3965	-0.316992
100	3966	-6.82228
100	3967	2.61172
100	3968	1.94318
100	3969	-0.534863
100	3970	-0.50148
100	3971	0.732962
100	3972	0.386891
100	3973	3.63324
100	3974	6.29381
100	3975	0.786992
100	3976	-0.263421
100	3977	-11.4771
100	3978	-0.1143
100	3979	-1.64759
100	3980	-0.955337
100	3981	0.0308503
100	3982	5.52529
100	3983	0.162344
100	3984	0.283909
100	3985	-1.32573
100	3986	-0.179688
100	3987	2.09005
100	3988	-1.12422
100	3989	-0.150389
100	3990	-1.14321
100	3991	20.8844
100	3992	-3.23482
100	3993	-0.199634
100	3994	3.07106
100	3995	1.1662
100	3996	-41.5632
100	3997	-0.011095
100	3998	-0.309763
100	3999	-23.2304
100	4000	0.902315
100	4001	0.798134
100	4002	0.061785
100	4003	-1.45277
100	4004	2.43699
100	4005	-1.55031
100	4006	-0.807442
100	4007	-0.335265
100	4008	0.369146
100	4009	0.515205
100	4010	-5.94822
100	4011	-3.7535
100	4012	-10.5038
100	4013	0.0755628
100	4014	-0.196115
100	4015	-1.13607
100	4016	0.410032
100	4017	-10.4079
100	4018	-0.950812
100	4019	0.0407123
100	4020	0.312802
100	4021	-0.343987
100	4022	0.118237
100	4023	0.0524858
100	4024	-1.60309
100	4025	0.551573
100	4026	0.0374856
100	4027	1.09764
100	4028	1.85124
100	4029	-1.27004
100	4030	0.403386
100	4031	-1.94043
100	4032	-0.909274
100	4033	0.557518
100	4034	-0.123907
100	4035	0.0237636
100	4036	5.49693
100	4037	1.06296
100	4038	-0.0554647
100	4039	0.874519
100	4040	0.416147
100	4041	0.0175051
100	4042	-0.748314
100	4043	-5.28647
100	4044	-0.537739
100	4045	-0.537473
100	4046	-0.386893
100	4047	-8.39825
100	4048	1.20683
100	4049	-0.621384
100	4050	-2.28647
100	4051	-0.356712
100	4052	-0.24557
100	4053	3.76973
100	4054	-3.1586
100	4055	2.84411
100	4056	-4.63451
100	4057	-1.26952
100	4058	1.31088
100	4059	-2.69974
100	4060	1.55231
100	4061	-1.76784
100	4062	0.284068
100	4063	0.0976141
100	4064	-4.40763
100	4065	0.171465
100	4066	0.696318
100	4067	25.6791
100	4068	0.614438
100	4069	-51.9444
100	4070	-4.51122
100	4071	-7.4015
100	4072	-0.462981
100	4073	0.869023
100	4074	3.06413
100	4075	-0.339535
100	4076	-0.978724
100	4077	-4.58576
100	4078	0.408275
100	4079	-1.22177
100	4080	2.31375
100	4081	4.23961
100	4082	-0.599484
100	4083	-0.205985
100	4084	2.45571
100	4085	4.39001
100	4086	-0.228669
100	4087	2.86452
100	4088	7.30901
100	4089	-2.72686
100	4090	-0.0794061
100	4091	0.764388
100	4092	-0.40657
100	4093	0.30323
100	4094	1.00524
100	4095	-0.513299
100	4096	1.47041
100	4097	16.9516
100	4098	-0.472942
100	4099	-5.69479
100	4100	0.839399
100	4101	-3.29108
100	4102	-2.34812
100	4103	-1.0488
100	4104	-0.666726
100	4105	-3.76711
100	4106	-0.298858
100	4107	0.729422
100	4108	-1.41155
100	4109	-0.204885
100	4110	1.80501
100	4111	-0.511603
100	4112	-0.658265
100	4113	2.40645
100	4114	-3.45015
100	4115	-2.00191
100	4116	5.98819
100	4117	0.454383
100	4118	0.918568
100	4119	5.91454
100	4120	-0.0853346
100	4121	0.016136
100	4122	-2.67835
100	4123	2.38431
100	4124	5.47547
100	4125	-0.482031
100	4126	0.535488
100	4127	2.28142
100	4128	-0.601868
100	4129	0.750049
100	4130	8.24342
100	4131	0.803996
100	4132	-1.39045
100	4133	-10.8409
100	4134	0.75624
100	4135	-0.58614
100	4136	0.340238
100	4137	2.14677
100	4138	7.21245
100	4139	0.166197
100	4140	-2.54232
100	4141	0.571163
100	4142	0.280104
100	4143	0.278146
100	4144	-4.21817
100	4145	3.0926
100	4146	0.78371
100	4147	4.16275
100	4148	0.419044
100	4149	-0.589048
100	4150	1.10897
100	4151	1.59507
100	4152	-0.248464
100	4153	-0.337964
100	4154	-0.925545
100	4155	-1.50758
100	4156	-1.42103
100	4157	1.81426
100	4158	0.372566
100	4159	0.582247
100	4160	-0.459747
100	4161	-23.473
100	4162	-0.340587
100	4163	2.39881
100	4164	-1.41315
100	4165	-18.5238
100	4166	0.51012
100	4167	3.94759
100	4168	0.493561
100	4169	0.41068
100	4170	0.622864
100	4171	-3.65672
100	4172	9.18829
100	4173	6.38163
100	4174	-0.134082
100	4175	0.0246773
100	4176	-1.07108
100	4177	0.508788
100	4178	-0.402663
100	4179	0.321782
100	4180	-0.994093
100	4181	0.0460638
100	4182	0.451244
100	4183	1.49508
100	4184	-0.106237
100	4185	-0.197858
100	4186	-1.65797
100	4187	-10.2115
100	4188	36.473
100	4189	-0.334944
100	4190	0.556899
100	4191	1.08598
100	4192	-0.602628
100	4193	0.220954
100	4194	-1.02675
100	4195	-3.22194
100	4196	1.02871
100	4197	-1.6301
100	4198	-3.02758
100	4199	1.46119
100	4200	0.137323
100	4201	-1.17537
100	4202	-0.454157
100	4203	2.81506
100	4204	6.87765
100	4205	-0.581114
100	4206	-1.39595
100	4207	6.07208
100	4208	-0.554432
100	4209	-0.971843
100	4210	-0.496141
100	4211	4.18594
100	4212	-48.8042
100	4213	1.21709
100	4214	0.128227
100	4215	6.06938
100	4216	0.98027
100	4217	0.145559
100	4218	1.27925
100	4219	0.260786
100	4220	0.345255
100	4221	-0.167152
100	4222	-1.28698
100	4223	-0.581634
100	4224	-0.559292
100	4225	6.22501
100	4226	-4.66853
100	4227	0.700221
100	4228	0.572856
100	4229	3.87818
100	4230	69.5753
100	4231	4.85223
100	4232	-1.65337
100	4233	-1.32419
100	4234	-1.55476
100	4235	-43.3842
100	4236	2.35793
100	4237	-0.850351
100	4238	-5.11722
100	4239	2.32916
100	4240	-9.97134
100	4241	3.67381
100	4242	-0.988557
100	4243	1.12554
100	4244	4.60815
100	4245	1.51959
100	4246	-5.20382
100	4247	0.423997
100	4248	-0.920876
100	4249	0.937766
100	4250	-0.267058
100	4251	-9.14949
100	4252	-2.6065
100	4253	0.149414
100	4254	-1.27264
100	4255	-4.06746
100	4256	0.341246
100	4257	-2.75372
100	4258	1.74466
100	4259	0.102684
100	4260	10.7776
100	4261	-1.75363
100	4262	-0.968511
100	4263	-1.86655
100	4264	-0.148628
100	4265	4.13758
100	4266	1.03365
100	4267	-1.53174
100	4268	0.280924
100	4269	-1.99957
100	4270	-0.711443
100	4271	-0.265563
100	4272	0.19544
100	4273	0.156304
100	4274	0.313504
100	4275	-5.9335
100	4276	-0.365487
100	4277	0.417967
100	4278	-0.432315
100	4279	-4.28569
100	4280	-1.39521
100	4281	21.9016
100	4282	-0.244849
100	4283	-1.23379
100	4284	0.390138
100	4285	0.569194
100	4286	-0.646732
100	4287	-1.94012
100	4288	0.482766
100	4289	0.909761
100	4290	-13.1249
100	4291	-0.052307
100	4292	-0.907091
100	4293	-1.31936
100	4294	1.5667
100	4295	-1.69861
100	4296	-1.37129
100	4297	0.221519
100	4298	2.91034
100	4299	1.84331
100	4300	-13.5398
100	4301	0.602698
100	4302	-0.392655
100	4303	-1.83841
100	4304	5.894
100	4305	-2.29236
100	4306	-2.09577
100	4307	-3.04003
100	4308	0.708797
100	4309	1.14688
100	4310	-0.466016
100	4311	-0.0396474
100	4312	-0.60683
100	4313	0.468127
100	4314	-2.07397
100	4315	0.947442
100	4316	-0.18999
100	4317	-1.01891
100	4318	-0.573074
100	4319	-15.7468
100	4320	-1.12647
100	4321	-0.567957
100	4322	0.336353
100	4323	9.67146
100	4324	-0.437792
100	4325	-0.31588
100	4326	5.36466
100	4327	-0.841559
100	4328	-0.715452
100	4329	0.151763
100	4330	-9.9361
100	4331	1.15787
100	4332	1.02127
100	4333	-0.131661
100	4334	-1.21607
100	4335	0.590173
100	4336	-1.41154
100	4337	-4.78109
100	4338	0.437496
100	4339	2.68303
100	4340	0.727952
100	4341	-2.73063
100	4342	0.842062
100	4343	-1.56538
100	4344	-1.60138
100	4345	0.0884423
100	4346	4.21106
100	4347	-0.480432
100	4348	-0.382687
100	4349	-0.841972
100	4350	-0.17307
100	4351	-0.789056
100	4352	-0.880365
100	4353	-1.08191
100	4354	0.542092
100	4355	-0.359983
100	4356	-0.0917878
100	4357	-0.0355972
100	4358	-0.341254
100	4359	0.908738
100	4360	0.291012
100	4361	1.46794
100	4362	-0.519019
100	4363	1.4071
100	4364	-0.0210317
100	4365	1.74229
100	4366	0.510498
100	4367	0.107858
100	4368	-0.161024
100	4369	-1.22525
100	4370	0.851913
100	4371	0.858783
100	4372	-2.65012
100	4373	-0.424568
100	4374	-0.235681
100	4375	-51.4093
100	4376	-1.26399
100	4377	0.217019
100	4378	1.93477
100	4379	0.0195136
100	4380	-0.826486
100	4381	-21.2184
100	4382	-0.328804
100	4383	1.27211
100	4384	-0.387576
